$0;1496066605997375488;1.10;KIEKER-SINGLETON;72d35c5b3953;1;false;0;NANOSECONDS;1
$1;1496067069863532287;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878043;1496067069863521026;1496067069863527126;72d35c5b3953;0;0
$1;1496067070374434223;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878044;1496067070374421756;1496067070374429803;72d35c5b3953;0;0
$1;1496067070867924528;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878045;1496067070867917763;1496067070867922055;72d35c5b3953;0;0
$1;1496067071378738546;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878046;1496067071378727030;1496067071378734628;72d35c5b3953;0;0
$1;1496067071871969133;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878047;1496067071871959109;1496067071871964738;72d35c5b3953;0;0
$1;1496067072382521431;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878048;1496067072382511617;1496067072382518314;72d35c5b3953;0;0
$1;1496067072875811554;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878049;1496067072875804838;1496067072875809451;72d35c5b3953;0;0
$1;1496067073386396677;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878050;1496067073386388194;1496067073386394134;72d35c5b3953;0;0
$1;1496067073879576492;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878051;1496067073879568644;1496067073879574088;72d35c5b3953;0;0
$1;1496067074390817059;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878052;1496067074390802391;1496067074390813337;72d35c5b3953;0;0
$1;1496067074884084214;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878053;1496067074884075893;1496067074884081356;72d35c5b3953;0;0
$1;1496067075395464579;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878054;1496067075395431010;1496067075395461266;72d35c5b3953;0;0
$1;1496067075889172919;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878055;1496067075889163405;1496067075889169745;72d35c5b3953;0;0
$1;1496067076399625184;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878056;1496067076399610519;1496067076399620650;72d35c5b3953;0;0
$1;1496067076893398869;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878057;1496067076893388534;1496067076893393591;72d35c5b3953;0;0
$1;1496067077403719782;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878058;1496067077403702227;1496067077403711349;72d35c5b3953;0;0
$1;1496067077897719842;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878059;1496067077897710871;1496067077897716131;72d35c5b3953;0;0
$1;1496067078409360049;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878060;1496067078409345906;1496067078409355672;72d35c5b3953;0;0
$1;1496067078902920975;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878061;1496067078902909050;1496067078902915276;72d35c5b3953;0;0
$1;1496067079413996728;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878062;1496067079413982069;1496067079413991316;72d35c5b3953;0;0
$1;1496067079907472167;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878063;1496067079907463423;1496067079907468711;72d35c5b3953;0;0
$1;1496067080418084884;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878064;1496067080418069120;1496067080418081045;72d35c5b3953;0;0
$1;1496067080912697365;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878065;1496067080912687031;1496067080912696288;72d35c5b3953;0;0
$1;1496067081424461001;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878066;1496067081424446599;1496067081424456606;72d35c5b3953;0;0
$1;1496067081917089914;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878067;1496067081917082675;1496067081917087268;72d35c5b3953;0;0
$1;1496067082428039581;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878068;1496067082428032626;1496067082428037509;72d35c5b3953;0;0
$1;1496067082922409112;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878069;1496067082922397238;1496067082922403401;72d35c5b3953;0;0
$1;1496067083433891630;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878070;1496067083433876960;1496067083433886710;72d35c5b3953;0;0
$1;1496067083927069312;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878071;1496067083927060420;1496067083927065524;72d35c5b3953;0;0
$1;1496067084437835310;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878072;1496067084437821441;1496067084437830191;72d35c5b3953;0;0
$1;1496067084937782191;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878073;1496067084937774245;1496067084937778918;72d35c5b3953;0;0
$1;1496067085449317240;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878074;1496067085449303751;1496067085449313673;72d35c5b3953;0;0
$1;1496067085942743103;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878075;1496067085942734094;1496067085942741168;72d35c5b3953;0;0
$1;1496067086454691171;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878076;1496067086454677323;1496067086454685619;72d35c5b3953;0;0
$1;1496067086947270828;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878077;1496067086947260377;1496067086947266603;72d35c5b3953;0;0
$1;1496067087459225808;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878078;1496067087459211696;1496067087459220681;72d35c5b3953;0;0
$1;1496067087951928774;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878079;1496067087951918082;1496067087951924316;72d35c5b3953;0;0
$1;1496067088463485231;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878080;1496067088463472517;1496067088463480825;72d35c5b3953;0;0
$1;1496067088956815900;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878081;1496067088956805066;1496067088956810395;72d35c5b3953;0;0
$1;1496067089466897278;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878082;1496067089466889234;1496067089466894427;72d35c5b3953;0;0
$1;1496067089962248022;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878083;1496067089962237039;1496067089962245527;72d35c5b3953;0;0
$1;1496067090474030256;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878084;1496067090474016605;1496067090474026197;72d35c5b3953;0;0
$1;1496067090967039988;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878085;1496067090967034064;1496067090967036651;72d35c5b3953;0;0
$1;1496067091477869858;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878086;1496067091477861983;1496067091477867539;72d35c5b3953;0;0
$1;1496067091971481596;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878087;1496067091971476102;1496067091971479695;72d35c5b3953;0;0
$1;1496067092483037996;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878088;1496067092483023603;1496067092483032908;72d35c5b3953;0;0
$1;1496067092976037389;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878089;1496067092976024587;1496067092976032414;72d35c5b3953;0;0
$1;1496067093486549527;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878090;1496067093486537597;1496067093486545569;72d35c5b3953;0;0
$1;1496067093980803468;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878091;1496067093980793584;1496067093980798823;72d35c5b3953;0;0
$1;1496067094492066102;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878092;1496067094492052417;1496067094492061850;72d35c5b3953;0;0
$1;1496067094986274693;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878093;1496067094986265610;1496067094986270343;72d35c5b3953;0;0
$1;1496067095497841151;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878094;1496067095497827324;1496067095497836757;72d35c5b3953;0;0
$1;1496067095991009560;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878095;1496067095991002446;1496067095991006872;72d35c5b3953;0;0
$1;1496067096501983429;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878096;1496067096501969759;1496067096501979603;72d35c5b3953;0;0
$1;1496067096995036939;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878097;1496067096995027887;1496067096995033498;72d35c5b3953;0;0
$1;1496067097506255113;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878098;1496067097506242066;1496067097506250715;72d35c5b3953;0;0
$1;1496067097998958250;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878099;1496067097998951529;1496067097998955841;72d35c5b3953;0;0
$1;1496067098510403054;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878100;1496067098510388212;1496067098510399428;72d35c5b3953;0;0
$1;1496067099004129791;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919878101;1496067099004121676;1496067099004125543;72d35c5b3953;0;0
