$0;1494868693079977016;1.10;KIEKER-SINGLETON;7a3908937685;1;false;0;NANOSECONDS;1
$1;1494868785647685486;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;7F66EAA1DEE60E8CA661ED816B594F5D;6922595577221874917;1494868785647520285;1494868785647684732;7a3908937685;5;4
$1;1494868785649980469;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;7F66EAA1DEE60E8CA661ED816B594F5D;6922595577221874917;1494868785640993991;1494868785649979005;7a3908937685;3;3
$1;1494868785650128306;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);7F66EAA1DEE60E8CA661ED816B594F5D;6922595577221874917;1494868785640986911;1494868785650127704;7a3908937685;2;2
$1;1494868785650423058;HTTP_VisitsService.POST;7F66EAA1DEE60E8CA661ED816B594F5D;6922595577221874917;1494868785638995801;1494868785650413625;7a3908937685;1;1
$1;1494868785852005690;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);D580F692262C4165AC269839FE41F262;6922595577221874924;1494868785850815759;1494868785852004053;7a3908937685;4;4
$1;1494868785852968899;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);D580F692262C4165AC269839FE41F262;6922595577221874924;1494868785850167233;1494868785852967915;7a3908937685;3;3
$1;1494868785853310060;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);D580F692262C4165AC269839FE41F262;6922595577221874924;1494868785850161009;1494868785853309232;7a3908937685;2;2
$1;1494868785855431026;HTTP_VisitsService.GET;D580F692262C4165AC269839FE41F262;6922595577221874924;1494868785849845212;1494868785855421331;7a3908937685;1;1
$1;1494868785877178675;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);D580F692262C4165AC269839FE41F262;6922595577221874925;1494868785875796797;1494868785877176808;7a3908937685;4;4
$1;1494868785877434404;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;D580F692262C4165AC269839FE41F262;6922595577221874925;1494868785877279896;1494868785877434012;7a3908937685;5;4
$1;1494868785878165385;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;D580F692262C4165AC269839FE41F262;6922595577221874925;1494868785869129461;1494868785878160266;7a3908937685;3;3
$1;1494868785878225933;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);D580F692262C4165AC269839FE41F262;6922595577221874925;1494868785869122451;1494868785878225388;7a3908937685;2;2
$1;1494868785878430954;HTTP_VisitsService.POST;D580F692262C4165AC269839FE41F262;6922595577221874925;1494868785867945703;1494868785878421958;7a3908937685;1;1
$1;1494868786102501987;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);C5CDC9FCE2039BAADBED202034374258;6922595577221874932;1494868786101307522;1494868786102500071;7a3908937685;4;4
$1;1494868786103456374;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);C5CDC9FCE2039BAADBED202034374258;6922595577221874932;1494868786100423259;1494868786103455158;7a3908937685;3;3
$1;1494868786103541226;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);C5CDC9FCE2039BAADBED202034374258;6922595577221874932;1494868786100417662;1494868786103540768;7a3908937685;2;2
$1;1494868786105378057;HTTP_VisitsService.GET;C5CDC9FCE2039BAADBED202034374258;6922595577221874932;1494868786100076278;1494868786105367817;7a3908937685;1;1
$1;1494868786120710537;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);C5CDC9FCE2039BAADBED202034374258;6922595577221874933;1494868786119481210;1494868786120708790;7a3908937685;4;4
$1;1494868786121004267;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;C5CDC9FCE2039BAADBED202034374258;6922595577221874933;1494868786120831447;1494868786121003842;7a3908937685;5;4
$1;1494868786121786096;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;C5CDC9FCE2039BAADBED202034374258;6922595577221874933;1494868786118973363;1494868786121785273;7a3908937685;3;3
$1;1494868786121862456;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);C5CDC9FCE2039BAADBED202034374258;6922595577221874933;1494868786118966225;1494868786121861881;7a3908937685;2;2
$1;1494868786122213049;HTTP_VisitsService.POST;C5CDC9FCE2039BAADBED202034374258;6922595577221874933;1494868786117045560;1494868786122184973;7a3908937685;1;1
$1;1494868786369788217;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);6A81553F2475FE7CDAC42E06841F1407;6922595577221874940;1494868786368469105;1494868786369786382;7a3908937685;4;4
$1;1494868786370735957;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);6A81553F2475FE7CDAC42E06841F1407;6922595577221874940;1494868786367850673;1494868786370734680;7a3908937685;3;3
$1;1494868786370838899;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);6A81553F2475FE7CDAC42E06841F1407;6922595577221874940;1494868786367845081;1494868786370838281;7a3908937685;2;2
$1;1494868786372944827;HTTP_VisitsService.GET;6A81553F2475FE7CDAC42E06841F1407;6922595577221874940;1494868786367530502;1494868786372935196;7a3908937685;1;1
$1;1494868786390815291;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);6A81553F2475FE7CDAC42E06841F1407;6922595577221874941;1494868786389464656;1494868786390813669;7a3908937685;4;4
$1;1494868786391252551;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;6A81553F2475FE7CDAC42E06841F1407;6922595577221874941;1494868786390964589;1494868786391251996;7a3908937685;5;4
$1;1494868786391976536;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;6A81553F2475FE7CDAC42E06841F1407;6922595577221874941;1494868786385735447;1494868786391975744;7a3908937685;3;3
$1;1494868786392053047;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);6A81553F2475FE7CDAC42E06841F1407;6922595577221874941;1494868786385728959;1494868786392052555;7a3908937685;2;2
$1;1494868786392415570;HTTP_VisitsService.POST;6A81553F2475FE7CDAC42E06841F1407;6922595577221874941;1494868786384897715;1494868786392407314;7a3908937685;1;1
$1;1494868786682759795;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);BA59D85AD10A5DA4E5F2DD6E1BC796CF;6922595577221874948;1494868786680301427;1494868786682757810;7a3908937685;4;4
$1;1494868786688003665;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);BA59D85AD10A5DA4E5F2DD6E1BC796CF;6922595577221874948;1494868786679647477;1494868786688001958;7a3908937685;3;3
$1;1494868786688131229;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);BA59D85AD10A5DA4E5F2DD6E1BC796CF;6922595577221874948;1494868786679641737;1494868786688130522;7a3908937685;2;2
$1;1494868786690364671;HTTP_VisitsService.GET;BA59D85AD10A5DA4E5F2DD6E1BC796CF;6922595577221874948;1494868786679323756;1494868786690354287;7a3908937685;1;1
$1;1494868786711276708;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);BA59D85AD10A5DA4E5F2DD6E1BC796CF;6922595577221874949;1494868786709928868;1494868786711275101;7a3908937685;4;4
$1;1494868786711569044;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;BA59D85AD10A5DA4E5F2DD6E1BC796CF;6922595577221874949;1494868786711407439;1494868786711568636;7a3908937685;5;4
$1;1494868786717582127;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;BA59D85AD10A5DA4E5F2DD6E1BC796CF;6922595577221874949;1494868786703916848;1494868786717580347;7a3908937685;3;3
$1;1494868786717800093;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);BA59D85AD10A5DA4E5F2DD6E1BC796CF;6922595577221874949;1494868786703909870;1494868786717799333;7a3908937685;2;2
$1;1494868786718107539;HTTP_VisitsService.POST;BA59D85AD10A5DA4E5F2DD6E1BC796CF;6922595577221874949;1494868786703070367;1494868786718079388;7a3908937685;1;1
$1;1494868787055069293;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);B89973698F06968307E719EA6372B474;6922595577221874956;1494868787053706574;1494868787055067711;7a3908937685;4;4
$1;1494868787057810343;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);B89973698F06968307E719EA6372B474;6922595577221874956;1494868787053004043;1494868787057808987;7a3908937685;3;3
$1;1494868787057915414;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);B89973698F06968307E719EA6372B474;6922595577221874956;1494868787052998909;1494868787057914903;7a3908937685;2;2
$1;1494868787058919639;HTTP_VisitsService.GET;B89973698F06968307E719EA6372B474;6922595577221874956;1494868787052612482;1494868787058910943;7a3908937685;1;1
$1;1494868787102744768;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);B89973698F06968307E719EA6372B474;6922595577221874957;1494868787101398213;1494868787102742945;7a3908937685;4;4
$1;1494868787103062723;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;B89973698F06968307E719EA6372B474;6922595577221874957;1494868787102896070;1494868787103062042;7a3908937685;5;4
$1;1494868787116992573;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;B89973698F06968307E719EA6372B474;6922595577221874957;1494868787100837110;1494868787116990568;7a3908937685;3;3
$1;1494868787117145018;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);B89973698F06968307E719EA6372B474;6922595577221874957;1494868787100822334;1494868787117144265;7a3908937685;2;2
$1;1494868787117372540;HTTP_VisitsService.POST;B89973698F06968307E719EA6372B474;6922595577221874957;1494868787100002731;1494868787117363680;7a3908937685;1;1
$1;1494868787435537485;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);A3565E4455522C8C9FA66B4337A75383;6922595577221874964;1494868787434281715;1494868787435535640;7a3908937685;4;4
$1;1494868787436656780;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);A3565E4455522C8C9FA66B4337A75383;6922595577221874964;1494868787433625028;1494868787436655358;7a3908937685;3;3
$1;1494868787436734203;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);A3565E4455522C8C9FA66B4337A75383;6922595577221874964;1494868787433618276;1494868787436733661;7a3908937685;2;2
$1;1494868787437796484;HTTP_VisitsService.GET;A3565E4455522C8C9FA66B4337A75383;6922595577221874964;1494868787433297767;1494868787437787108;7a3908937685;1;1
$1;1494868787457405496;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);A3565E4455522C8C9FA66B4337A75383;6922595577221874965;1494868787452029662;1494868787457403720;7a3908937685;4;4
